id,temp_2007,temp_2008,temp_2009,temp_2010,temp_2011,temp_2012,temp_2013,temp_2014,temp_2015,temp_2016,temp_2017,temp_2018
73067,24.807312011718803,24.792554855346697,26.0177850723267,25.2676105499268,25.6321935653687,25.657137870788603,25.682225227356,26.0430126190186,26.475944519043,26.44677734375,26.0158185958862,25.7821941375732
73124,14.6116886138916,14.4446315765381,15.6108641624451,14.5986385345459,15.0608644485474,15.409649372100802,15.3017492294312,15.7700219154358,15.946280956268302,15.7632212638855,15.6480169296265,15.1450653076172
73148,27.1448526382446,27.1326990127563,28.2764511108398,27.3954582214355,27.8814811706543,28.0761022567749,27.9019708633423,28.1722593307495,28.6814823150635,28.4883413314819,28.3761024475098,27.8121252059937
73152,15.9650478363037,15.464903354644802,16.569069862365698,15.7957339286804,16.2400994300842,16.393434047699,16.313485622406002,16.9934329986572,17.0802040100098,17.0010371208191,16.5440692901611,16.2900485992432
73168,21.3266906738281,21.2805805206299,22.3805809020996,21.6082773208618,22.0061931610107,22.1451654434204,22.179973602294897,22.5296421051025,22.9499435424805,22.8541107177734,22.5094013214111,22.1561937332153
73200,27.988457679748503,27.9661750793457,29.1028938293457,28.351222038269,28.8092956542969,28.883363723754897,28.7062797546387,29.105645179748503,29.638463973999,29.472055435180696,29.1708641052246,28.768409729003896
73217,29.189764976501497,29.1179513931274,30.3703813552856,29.6708164215088,30.080017089843803,30.0971174240112,29.8098287582397,30.387248992919897,30.9971170425415,30.8762845993042,30.210696220397896,30.1962509155273
73226,25.1425933837891,25.1290521621704,26.260302543640105,25.3539476394653,25.830248832702605,26.103011131286603,25.9441556930542,26.06323146820069,26.6302499771118,26.4523849487305,26.4030113220215,25.7931146621704
73236,19.890801906585697,19.8743953704834,20.992624282836896,19.9908022880554,20.5228328704834,20.829082489013697,20.8035621643066,20.905385017395,21.3699684143066,21.0937557220459,21.1616353988647,20.555383682251
73268,28.362532615661603,28.36669921875,29.5136613845825,28.6375341415405,29.089442253112804,29.3003807067871,29.1503791809082,29.390646934509306,29.921648979187,29.7508144378662,29.606457710266103,29.0655727386475
73270,25.304979324340803,24.9096250534058,25.948620796203603,25.3806524276733,25.8275260925293,25.8096256256104,25.669042587280305,26.3620090484619,26.6415901184082,26.5415897369385,26.0096254348755,25.8040885925293
73275,28.431342124939,28.4396743774414,29.5892419815063,28.74428749084469,29.211820602417003,29.354604721069304,29.1796045303345,29.4940814971924,30.033088684082,29.8539218902588,29.6554737091064,29.1572208404541
73283,19.2613959312439,18.7992091178894,19.849208831787102,19.2289109230042,19.5413393974304,19.6742086410522,19.667191505432104,20.2653021812439,20.3491520881653,20.2741522789001,19.8742094039917,19.5488963127136
73319,28.5435085296631,28.498088836669897,29.6580505371094,28.9749765396118,29.4046630859375,29.4428806304932,29.3262147903442,29.695330619812,30.259092330932603,30.1049242019653,29.7600698471069,29.4252376556396
73347,14.431770801544198,13.9746522903442,15.0871524810791,14.2514710426331,14.6731128692627,14.8454856872559,14.7593750953674,15.4414067268372,15.5090498924255,15.4382171630859,15.045485496521,14.740104675293
73349,28.121854782104503,27.626114845275897,28.762833595275897,28.250594139099103,28.6662187576294,28.5804471969604,28.480709075927702,29.1804466247559,29.4667406082153,29.3625726699829,28.682271003723105,28.6584062576294
73352,19.5190200805664,19.5276999473572,20.6089510917664,19.556519985199,20.1350789070129,20.4627695083618,20.251137733459498,20.4489812850952,20.9556512832642,20.6733675003052,20.7627701759338,20.155652046203603
73408,26.56357860565189,26.2657356262207,27.3115701675415,26.7236347198486,27.1809253692627,27.1865692138672,26.984930992126497,27.6700878143311,28.0106134414673,27.88978099823,27.3865690231323,27.1522789001465
73411,19.735881805419897,19.6058754920959,20.6850428581238,19.82457113265989,20.2693629264832,20.5100421905518,20.317073822021506,20.8163495063782,21.113634109497102,21.0094676017761,20.71004199981689,20.2657718658447
73443,26.4864940643311,25.9798650741577,27.1141529083252,26.568927764892603,26.999830245971697,26.9121007919312,26.8127098083496,27.5121002197266,27.80104637146,27.71354675292969,27.0260782241821,26.984378814697298
73449,25.1629753112793,25.1640167236328,26.270267486572298,25.310400009155305,25.8059720993042,26.0900583267212,25.8843297958374,26.1623029708862,26.6059722900391,26.4515447616577,26.3900585174561,25.802038192749
73461,9.26414656639099,9.228208780288698,10.3657085895538,9.2816162109375,9.82820892333984,10.1240425109863,9.96961498260498,10.2977812290192,10.6823759078979,10.3885431289673,10.3240420818329,9.840187788009642
